,precio_m2,superficie_total,categoria,dormitorios,baños,cocheras,colonia,alcaldia,lat,lng
2196,35833.333333333336,120.0,departamento,2.0,3.0,2.0, Del Valle Norte, Benito Juárez,19.3980500684221,-99.16137912664809
2197,36697.67441860465,215.0,departamento,2.0,2.0,2.0, Del Valle Centro, Benito Juárez,19.3738852,-99.1640868
2198,15375.0,80.0,departamento,2.0,1.0,1.0, Tolteca, Alvaro Obregón,19.3917928,-99.1918387
2199,39855.07246376811,138.0,departamento,2.0,2.0,1.0, Hipódromo, Cuauhtémoc,19.4084799,-99.1759855
2200,61459.45945945946,185.0,departamento,3.0,2.0,2.0, Del Valle Centro, Benito Juárez,19.3896717,-99.1665194
2201,39600.0,250.0,departamento,4.0,3.0,2.0, Miguel Hidalgo, Tlalpan,19.2894937,-99.1858094
2202,77821.01167315175,257.0,departamento,3.0,4.0,2.0, Polanco, Miguel Hidalgo,19.4295491,-99.2043059
2203,49750.0,400.0,departamento,3.0,3.0,4.0, Chimalistac, Alvaro Obregón,19.3446522,-99.18666960000002
2204,49206.34920634921,63.0,departamento,2.0,2.0,1.0, Portales, Benito Juárez,19.3666032,-99.1483677
2205,34525.2774352651,811.0,departamento,3.0,5.0,4.0, Jardines del Pedregal, Alvaro Obregón,19.3065216,-99.2009554
2206,65625.0,320.0,departamento,3.0,3.0,3.0, Bosque de las Lomas, Miguel Hidalgo,19.3864752,-99.2595403
2207,8500.0,500.0,departamento,4.0,4.0,4.0, Lomas de Chapultepec, Miguel Hidalgo,19.4179736,-99.2269465
2208,12438.09523809524,105.0,departamento,3.0,2.0,2.0, Buenavista, Cuauhtémoc,20.0094936,-98.78895190000004
2209,47457.627118644064,295.0,departamento,3.0,3.0,3.0, Bosques de las Lomas, Cuajimalpa de Morelos,19.3855147,-99.2533303
2210,2877.237851662404,1564.0,departamento,4.0,3.0,4.0, Lomas Altas, Miguel Hidalgo,19.3995463,-99.2288964
2211,60101.0101010101,99.0,departamento,2.0,2.0,2.0, General Pedro María Anaya, Benito Juárez,19.3595597,-99.1619184
2212,58050.0,98.0,departamento,3.0,2.0,2.0, Juárez, Cuauhtémoc,19.4223358,-99.1727197
2213,34322.282608695656,184.0,departamento,2.0,2.0,2.0, Roma Sur, Cuauhtémoc,19.4073996,-99.1571281
2214,51739.13043478261,115.0,departamento,1.0,2.0,2.0, Granada, Miguel Hidalgo,19.4403598,-99.1847425
2215,50000.0,144.0,departamento,4.0,2.0,2.0, Jardín Balbuena, Venustiano Carranza,19.420824220895515,-99.10771122624212
2216,52032.52032520325,246.0,departamento,5.0,4.0,2.0, Copilco El Bajo, Coyoacán,19.3408929,-99.1870227
2217,29061.53846153846,65.0,departamento,2.0,2.0,1.0, Granjas México, Iztacalco,19.3972669,-99.1015214
2218,38048.05555555556,180.0,departamento,2.0,2.0,2.0, Narvarte Poniente, Benito Juárez,19.3860862,-99.1607589
2219,55982.905982905984,117.0,departamento,3.0,2.0,2.0, Del Valle Centro, Benito Juárez,19.3765354,-99.1757978
2220,55554.16666666666,72.0,departamento,2.0,2.0,1.0, Roma Sur, Cuauhtémoc,19.403809,-99.1624716
2221,32035.86,50.0,departamento,2.0,1.0,1.0, El Jagüey, Azcapotzalco,19.4855941,-99.1725352
2222,65833.33333333333,120.0,departamento,2.0,2.0,2.0, Santa Fe Cuajimalpa, Cuajimalpa de Morelos,19.3591358,-99.2704344
2223,47857.142857142855,70.0,departamento,2.0,1.0,2.0, San Pedro de los Pinos, Benito Juárez,19.392587230185203,-99.1896742764511
2224,77710.84337349398,166.0,departamento,3.0,2.0,3.0, Polanco, Miguel Hidalgo,19.431759768522948,-99.18499984603272
2225,53691.26845637584,149.0,departamento,3.0,2.0,2.0, Tepeyac Insurgentes, Gustavo A. Madero,19.4855507,-99.1220962
2226,70729.92700729927,137.0,departamento,2.0,3.0,1.0, Hipódromo Condesa, Cuauhtémoc,19.410552622,-99.1692549562
2227,35603.11284046693,257.0,departamento,3.0,5.0,4.0, Prado Coapa, Tlalpan,19.2994712,-99.132098
2228,44000.0,1250.0,departamento,5.0,6.0,6.0, Bosques de las Lomas, Cuajimalpa de Morelos,19.39666050880094,-99.2565690210098
2229,12156.862745098038,51.0,departamento,2.0,1.0,1.0, Ejercito de Agua Prieta, Iztapalapa,19.3685943,-99.0331632
2230,53932.58426966292,89.0,departamento,2.0,2.0,1.0, Cuauhtémoc, Cuauhtémoc,19.431034,-99.1635384
2231,42558.13953488372,129.0,departamento,2.0,2.0,1.0, Del Valle Centro, Benito Juárez,19.3820393,-99.16840330000002
2232,48333.333333333336,180.0,departamento,3.0,3.0,3.0, Santa Fe Cuajimalpa, Cuajimalpa de Morelos,19.3802939,-99.2432883
2233,40000.0,300.0,departamento,3.0,3.0,3.0, Bosque de las Lomas, Miguel Hidalgo,19.39023181845342,-99.2647662060822
2234,55000.0,170.0,departamento,2.0,2.0,2.0, Granada, Miguel Hidalgo,19.440001625028486,-99.18277092695314
2235,61450.28735632184,87.0,departamento,2.0,2.0,2.0, Roma Sur, Cuauhtémoc,19.4115632,-99.1605358
2236,41875.0,128.0,departamento,2.0,2.0,1.0, Del Valle Centro, Benito Juárez,19.3805065,-99.1688085
2237,17192.98245614035,285.0,departamento,4.0,3.0,2.0, Pedregal de las Aguilas, Tlalpan,19.2718956,-99.1741474
2238,78000.0,500.0,departamento,3.0,3.0,6.0, Santa Fe, Alvaro Obregón,19.3488987,-99.261431
2239,100000.0,138.0,departamento,2.0,1.0,1.0, Polanco, Miguel Hidalgo,19.436903271489165,-99.19384996560667
2240,7516.393442622951,122.0,departamento,2.0,1.0,2.0, Lindavista, Gustavo A. Madero,19.9992781973726,-98.7951135942871
2241,49166.66666666666,60.0,departamento,1.0,1.0,2.0, Contadero, Cuajimalpa de Morelos,19.3504927,-99.3014117
2242,48250.0,200.0,departamento,3.0,3.0,2.0, Del Valle Centro, Benito Juárez,19.3861017,-99.1711633
2243,30848.32904884319,389.0,departamento,3.0,3.0,2.0, Bosques de las Lomas, Cuajimalpa de Morelos,19.3795025,-99.2643705
2244,34959.349593495936,123.0,departamento,2.0,2.0,2.0, Del Valle Sur, Benito Juárez,19.37767639731255,-99.16476477430616
2245,38111.88811188811,286.0,departamento,2.0,3.0,2.0, Bosques de las Lomas, Cuajimalpa de Morelos,19.381455354187,-99.26686507042234
2246,37142.857142857145,70.0,departamento,3.0,1.0,1.0, El Rosedal, Coyoacán,19.337711027197063,-99.15025628098938
2247,65000.0,400.0,departamento,4.0,2.0,4.0, Lomas de Chapultepec, Miguel Hidalgo,19.4111591,-99.2148021
2248,50515.463917525776,97.0,departamento,2.0,2.0,2.0, Cuauhtémoc, Cuauhtémoc,19.4286267,-99.1720565
2249,24714.285714285717,70.0,departamento,2.0,1.0,1.0, Lomas Estrella, Iztapalapa,19.31328021763594,-99.0931476170388
2250,75000.0,151.0,departamento,2.0,2.0,2.0, Santa Fe Cuajimalpa, Cuajimalpa de Morelos,19.3581997,-99.2717753
2251,47058.82352941176,170.0,departamento,3.0,2.0,2.0, Del Valle Centro, Benito Juárez,19.3806276,-99.1665428
2252,41224.489795918365,98.0,departamento,2.0,2.0,1.0, 8 de Agosto, Benito Juárez,19.3933535,-99.1868172
2253,72506.02409638555,83.0,departamento,2.0,2.0,2.0, Del Valle Centro, Benito Juárez,19.37997511555854,-99.16732370853424
2254,15000.0,500.0,departamento,4.0,3.0,9.0, Lomas Hidalgo, Tlalpan,19.274426,-99.2168779
2255,50641.02564102564,156.0,departamento,3.0,3.0,3.0, Tetelpan, Alvaro Obregón,19.3462604,-99.2114751
2256,3326.237623762376,202.0,departamento,3.0,2.0,1.0, Santa Cruz Atoyac, Benito Juárez,19.3628958,-99.15546799999998
2257,34722.22222222222,180.0,departamento,3.0,3.0,2.0, Del Valle Sur, Benito Juárez,19.3674607,-99.17054589999998
2258,7193.812949640288,278.0,departamento,3.0,3.0,3.0, Polanco, Miguel Hidalgo,19.4280384,-99.1934261
2259,49683.54430379747,158.0,departamento,3.0,2.0,2.0, Lomas de Santa Fe, Alvaro Obregón,19.373375,-99.2534416
2260,47976.87861271676,173.0,departamento,2.0,3.0,2.0, Los Alpes, Alvaro Obregón,19.362773,-99.1918575
2261,37894.73684210526,475.0,departamento,4.0,4.0,4.0, Parque del Pedregal, Tlalpan,19.3011324,-99.1881894
2262,89873.29113924051,79.0,departamento,4.0,3.0,2.0, Letrán Valle, Benito Juárez,19.3783168,-99.1563002
2263,58705.882352941175,85.0,departamento,1.0,1.0,2.0, Reforma Social, Miguel Hidalgo,19.430293302371748,-99.2164286949547
2264,56091.9540229885,87.0,departamento,2.0,2.0,2.0, Del Valle Centro, Benito Juárez,19.3811123,-99.1670899
2265,67469.8795180723,83.0,departamento,2.0,2.0,2.0, Ampliación Granada, Miguel Hidalgo,19.44379909037846,-99.20253872963131
2266,44117.64705882353,85.0,departamento,2.0,2.0,2.0, Pueblo de San Pablo Tepetlapa, Coyoacán,19.322991,-99.1390214
2267,41891.89189189189,148.0,departamento,3.0,2.0,2.0, General Pedro María Anaya, Benito Juárez,19.3604163,-99.1602209
2268,68421.05263157895,95.0,departamento,3.0,2.0,2.0, Polanco, Miguel Hidalgo,19.4419388,-99.2058494
2269,38235.294117647056,85.0,departamento,3.0,2.0,1.0, Espartaco, Coyoacán,19.3139366,-99.1346331
2270,61454.545454545456,275.0,departamento,3.0,4.0,4.0, Lomas de Vista Hermosa, Cuajimalpa de Morelos,19.3688488,-99.2821618
2271,35300.0,1500.0,departamento,4.0,5.0,12.0, Jardines del Pedregal, Alvaro Obregón,19.3130671,-99.2148141
2272,36136.36363636364,220.0,departamento,2.0,4.0,2.0, Del Valle Centro, Benito Juárez,19.3785728,-99.1673745
2273,73429.95169082125,207.0,departamento,3.0,4.0,3.0, Ampliación Granada, Miguel Hidalgo,19.4416816,-99.2037946
2274,58826.22222222222,90.0,departamento,2.0,2.0,1.0, Del Valle Centro, Benito Juárez,19.3874594,-99.162286
2275,9843.75,160.0,departamento,2.0,1.0,1.0, Tepeaca, Alvaro Obregón,19.361009824178915,-99.23807634973996
2276,51851.71232876712,73.0,departamento,2.0,2.0,1.0, Portales, Benito Juárez,19.3708676,-99.1542693
2277,47761.19402985075,67.0,departamento,2.0,2.0,1.0, Álamos, Benito Juárez,19.3974306,-99.1401073
2278,10959.504761904762,105.0,departamento,3.0,1.0,2.0, Lindavista, Gustavo A. Madero,20.00877211959764,-98.79936277088622
2279,9464.438095238096,105.0,departamento,2.0,1.0,2.0, Lindavista, Gustavo A. Madero,20.0094936,-98.78895190000004
2280,38271.60493827161,81.0,departamento,2.0,2.0,1.0, Portales, Benito Juárez,19.3694019,-99.1470206
2281,46250.0,80.0,departamento,3.0,2.0,2.0, San Pedro de los Pinos, Benito Juárez,19.391819,-99.1886389
2282,9152.215799614643,519.0,departamento,4.0,4.0,6.0, Santa Fe Cuajimalpa, Cuajimalpa de Morelos,19.3542033,-99.2647475
2283,18932.038834951454,309.0,departamento,3.0,2.0,2.0, Santa María Tepepan, Xochimilco,19.2672684,-99.1436274
2284,84319.52662721893,169.0,departamento,2.0,4.0,2.0, Polanco, Miguel Hidalgo,19.4348433,-99.19151069999998
2285,46280.99173553719,605.0,departamento,4.0,3.0,7.0, Barranca Seca, La Magdalena Contreras,19.3083655,-99.2382577
2286,50649.35064935065,77.0,departamento,2.0,2.0,2.0, Narvarte Poniente, Benito Juárez,19.3901122,-99.1493057
2287,171200.0,25.0,departamento,2.0,2.0,2.0, Guadalupe, Tlalpan,19.2860042,-99.14737100000002
2288,39249.146757679184,293.0,departamento,3.0,3.0,3.0, Bosques de las Lomas, Cuajimalpa de Morelos,19.3904162,-99.2550003
2289,3745.85,500.0,departamento,1.0,1.0,1.0, Pedregal de Santo Domingo, Coyoacán,19.3323367,-99.1683948
2290,76546.875,64.0,departamento,1.0,1.0,1.0, Polanco, Miguel Hidalgo,19.4340199,-99.1956012
2291,62094.59459459459,74.0,departamento,1.0,1.0,1.0, Anáhuac I Sección, Miguel Hidalgo,19.4396946,-99.1833554
2292,51910.11235955056,89.0,departamento,2.0,2.0,2.0, Acacias, Benito Juárez,19.3614599,-99.1719448
2293,27500.0,50.0,departamento,2.0,1.0,1.0, Fuentes Brotantes, Tlalpan,19.28070267454674,-99.18895896964769
2294,45246.91358024691,243.0,departamento,2.0,2.0,3.0, Roma Norte, Cuauhtémoc,19.4195684,-99.1619524
2295,59596.77419354839,62.0,departamento,2.0,1.0,1.0, Letrán Valle, Benito Juárez,19.3754948,-99.159929
2296,34090.90909090909,110.0,departamento,3.0,2.0,3.0, Tetelpan, Alvaro Obregón,19.3396749,-99.2400101
2297,28333.33333333333,300.0,departamento,4.0,3.0,2.0, Flor de María, Alvaro Obregón,19.3506381,-99.2042381
2298,50967.74193548387,155.0,departamento,3.0,3.0,2.0, Del Valle Centro, Benito Juárez,19.383948,-99.1639079
2299,36311.32075471698,106.0,departamento,2.0,3.0,2.0, Del Valle Sur, Benito Juárez,19.375513135191586,-99.17014044622624
2300,43750.0,160.0,departamento,2.0,2.0,2.0, Anzures, Miguel Hidalgo,19.427705817,-99.1760499128
2301,43926.05633802817,1136.0,departamento,4.0,4.0,14.0, Jardines del Pedregal, Alvaro Obregón,19.3076538,-99.2068124
2302,40434.77391304348,115.0,departamento,3.0,3.0,2.0, General Pedro María Anaya, Benito Juárez,19.3580577,-99.1551034
2303,77142.85714285714,140.0,departamento,2.0,3.0,2.0, Hipódromo Condesa, Cuauhtémoc,19.4089477,-99.1802147
2304,35087.71929824561,57.0,departamento,2.0,2.0,1.0, Del Gas, Azcapotzalco,19.4689514,-99.1546353
2305,62222.22222222222,90.0,departamento,2.0,2.0,2.0, San José Insurgentes, Benito Juárez,19.3622369,-99.1862756
2306,35114.50381679389,131.0,departamento,2.0,2.0,2.0, Los Manzanos, Miguel Hidalgo,19.4502981428,-99.1864655201
2307,81645.56962025317,158.0,departamento,2.0,3.0,2.0, Condesa, Cuauhtémoc,19.4153707,-99.1687588
2308,10600.0,500.0,departamento,8.0,3.0,5.0, San Juan, Benito Juárez,19.4682812,-99.0823228
2309,27000.0,90.0,departamento,3.0,1.0,1.0, Moderna, Benito Juárez,19.3976845,-99.130988
2310,91111.11111111112,180.0,departamento,3.0,2.0,2.0, Polanco, Miguel Hidalgo,19.430054795609173,-99.1915628079346
2311,55555.55555555556,81.0,departamento,2.0,2.0,2.0, Santa Fe, Alvaro Obregón,19.3795741,-99.253827
2312,13000.0,60.0,departamento,2.0,1.0,2.0, Lindavista, Gustavo A. Madero,19.48592273136893,-99.12503154509312
2313,47979.79797979798,198.0,departamento,2.0,2.0,1.0, Polanco, Miguel Hidalgo,19.4356523,-99.1881181
2314,43555.55555555556,225.0,departamento,4.0,4.0,2.0, Narvarte Poniente, Benito Juárez,19.3833779,-99.1594384
2315,42016.80672268908,238.0,departamento,3.0,2.0,2.0, Roma, Cuauhtémoc,19.40962,-99.15503609999996
2316,43073.84615384616,325.0,departamento,3.0,3.0,4.0, Bosques de las Lomas, Cuajimalpa de Morelos,19.3931765379,-99.2650350742
2317,59596.77419354839,62.0,departamento,2.0,1.0,1.0, Letrán Valle, Benito Juárez,19.3754948,-99.159929
2318,37063.82978723404,47.0,departamento,2.0,1.0,1.0, Granjas México, Iztacalco,19.3973512,-99.1013872
2319,45614.0350877193,114.0,departamento,3.0,2.0,1.0, Condesa, Cuauhtémoc,19.4176064,-99.1769487
2320,44111.11111111111,90.0,departamento,2.0,2.0,2.0, Olímpica, Coyoacán,19.3031082,-99.16908289999998
2321,67672.41379310345,116.0,departamento,3.0,2.0,2.0, Ampliación Granada, Miguel Hidalgo,19.4418832,-99.1995669
2322,19039.14590747331,281.0,departamento,6.0,2.0,4.0, San Antonio, Azcapotzalco,19.48004361900909,-99.2035768883606
2323,83272.72727272728,55.0,departamento,1.0,1.0,1.0, Granada, Miguel Hidalgo,19.44185081128469,-99.2006004079346
2324,31062.5,80.0,departamento,3.0,2.0,1.0, Las Lomas de los Ángeles, Alvaro Obregón,19.3458657,-99.2160841
2325,66796.11650485436,103.0,departamento,2.0,3.0,2.0, Narvarte Poniente, Benito Juárez,19.388629,-99.1573558
2326,63850.54255319149,94.0,departamento,2.0,2.0,2.0, Las Águilas, Alvaro Obregón,19.3605334,-99.2267067
2327,32730.263157894737,152.0,departamento,3.0,3.0,2.0, Portales, Benito Juárez,19.3646948,-99.1439168
2328,45454.545454545456,44.0,departamento,1.0,1.0,1.0, Cuajimalpa, Cuajimalpa de Morelos,19.3641225,-99.2788188
2329,54090.90909090909,220.0,departamento,3.0,2.0,2.0, Lomas de Chapultepec, Miguel Hidalgo,19.4260222,-99.2242748
2330,39655.1724137931,58.0,departamento,2.0,2.0,1.0, Carola, Alvaro Obregón,19.386089877449127,-99.1934184800458
2331,36386.56716417911,134.0,departamento,2.0,2.0,2.0, Nápoles, Benito Juárez,19.3822155,-99.1551993
2332,118556.70103092784,97.0,departamento,3.0,2.0,3.0, Del Valle Centro, Benito Juárez,19.390718,-99.1711378
2333,47279.79274611399,772.0,departamento,3.0,4.0,3.0, San Ángel, Alvaro Obregón,19.3491994,-99.1941524
2334,39062.5,64.0,departamento,2.0,1.0,3.0, Argentina Poniente, Miguel Hidalgo,19.4558022,-99.2111938
2335,85714.28571428571,175.0,departamento,2.0,3.0,2.0, Polanco, Miguel Hidalgo,19.43498269039941,-99.1967587354431
2336,25547.445255474453,411.0,departamento,3.0,3.0,3.0, Florida, Alvaro Obregón,19.3560768,-99.1761036
2337,48437.5,320.0,departamento,3.0,3.0,2.0, Lomas de San Angel Inn, Alvaro Obregón,19.3444072,-99.2069369
2338,1623.815967523681,739.0,departamento,3.0,3.0,6.0, Bosques de las Lomas, Cuajimalpa de Morelos,19.4003771,-99.2485955
2339,46653.14401622718,493.0,departamento,4.0,5.0,4.0, Santa Fe La Loma, Alvaro Obregón,19.3746823,-99.2442598
2340,23864.54183266932,251.0,departamento,3.0,2.0,4.0, Magdalena Mixiuhca, Venustiano Carranza,19.4110374,-99.1164559
2341,51351.35135135135,74.0,departamento,2.0,2.0,1.0, Nápoles, Benito Juárez,19.385002276,-99.1790502693
2342,51760.56338028169,284.0,departamento,3.0,3.0,2.0, Roma Norte, Cuauhtémoc,19.4158401,-99.1596792
2343,46146.17940199336,301.0,departamento,3.0,2.0,4.0, Santa Fe La Loma, Alvaro Obregón,19.3690643,-99.2509093
2344,38387.5,80.0,departamento,2.0,2.0,1.0, Santa María la Ribera, Cuauhtémoc,19.4457978,-99.1638862
2345,35833.333333333336,240.0,departamento,3.0,3.0,3.0, Las Lomas de los Ángeles, Alvaro Obregón,19.3463305,-99.2123623
2346,23767.605633802817,284.0,departamento,4.0,2.0,4.0, Clavería, Azcapotzalco,19.4696443,-99.1773704
2347,65625.0,320.0,departamento,3.0,3.0,3.0, Bosques de las Lomas, Cuajimalpa de Morelos,19.3864752,-99.2595403
2348,56910.56910569106,123.0,departamento,2.0,2.0,2.0, Roma Norte, Cuauhtémoc,19.4142752,-99.1599938
2349,4545.454545454545,550.0,departamento,3.0,3.0,4.0, San Mateo Tlaltenango, Cuajimalpa de Morelos,19.3488987,-99.261431
2350,54266.66666666666,90.0,departamento,2.0,2.0,2.0, Nápoles, Benito Juárez,19.476040393917053,-99.14517011546982
2351,35769.230769230766,78.0,departamento,2.0,2.0,1.0, General Pedro María Anaya, Benito Juárez,19.362054504138907,-99.15674941355742
2352,46665.0,150.0,departamento,2.0,2.0,2.0, Lomas del Chamizal, Cuajimalpa de Morelos,19.387958,-99.2613776
2353,37622.14983713355,921.0,departamento,4.0,3.0,4.0, Bosque de las Lomas, Miguel Hidalgo,19.4094855,-99.2417723
2354,46874.984375,64.0,departamento,2.0,2.0,1.0, Portales, Benito Juárez,19.36578910024595,-99.14218111290587
2355,90024.33090024331,411.0,departamento,3.0,3.0,4.0, Jardines en la Montaña, Tlalpan,19.3012278,-99.2014922
2356,60000.0,350.0,departamento,3.0,4.0,2.0, Chimalistac, Alvaro Obregón,19.3461866,-99.1843181
2357,6340.20618556701,194.0,departamento,3.0,3.0,2.0, Tacuba, Miguel Hidalgo,19.456248,-99.19005729999998
2358,111111.11111111112,270.0,departamento,3.0,3.0,3.0, Polanco, Miguel Hidalgo,19.4342612,-99.1899363
2359,49603.1746031746,126.0,departamento,2.0,2.0,2.0, Lomas de Vista Hermosa, Cuajimalpa de Morelos,19.3691744173,-99.2789340017
2360,39249.146757679184,293.0,departamento,3.0,3.0,3.0, Lomas del Chamizal, Cuajimalpa de Morelos,19.4170432,-99.2724162
2361,37500.0,120.0,departamento,3.0,2.0,2.0, Contadero, Cuajimalpa de Morelos,19.3666526,-99.2715421
2362,30122.32415902141,327.0,departamento,6.0,5.0,8.0, San Bartolo Cahualtongo, Azcapotzalco,19.4810978,-99.2001486
2363,59000.0,200.0,departamento,4.0,4.0,3.0, Los Alpes, Alvaro Obregón,19.3551746,-99.2099845
2364,63522.72727272727,88.0,departamento,2.0,2.0,2.0, Ampliación Granada, Miguel Hidalgo,19.4450274,-99.2029831
2365,42911.39240506329,79.0,departamento,2.0,2.0,1.0, Álamos, Benito Juárez,19.3974232,-99.1401075
2366,36764.705882352944,238.0,departamento,5.0,3.0,2.0, Campestre Churubusco, Coyoacán,19.3414495,-99.1319234
2367,25641.02564102564,117.0,departamento,4.0,3.0,1.0, Copilco El Bajo, Coyoacán,19.33809879658597,-99.18574683424764
2368,44147.58269720102,393.0,departamento,3.0,2.0,4.0, Lomas del Pedregal, Tlalpan,19.3037396,-99.2235694
2369,17824.074074074073,432.0,departamento,2.0,2.0,1.0, San José Insurgentes, Benito Juárez,19.3676283,-99.1885365
2370,52358.49056603773,106.0,departamento,2.0,2.0,2.0, Escandón I Sección, Miguel Hidalgo,19.3971024,-99.1841971
2371,32644.628099173555,121.0,departamento,3.0,2.0,1.0, Portales, Benito Juárez,19.3677736,-99.1487004
2372,39125.0,80.0,departamento,2.0,2.0,2.0, Tizapan, Alvaro Obregón,19.33815023276721,-99.19540039104224
2373,47227.27272727273,110.0,departamento,1.0,2.0,2.0, Hipódromo, Cuauhtémoc,19.414802,-99.1659622
2374,5000.0,300.0,departamento,4.0,4.0,2.0, Lomas de Chapultepec, Miguel Hidalgo,19.4179777,-99.230668
2375,34000.0,150.0,departamento,2.0,3.0,2.0, Anáhuac I Sección, Miguel Hidalgo,19.4445687,-99.1919001
2376,4166.666666666667,360.0,departamento,4.0,3.0,2.0, Lomas de Chapultepec, Miguel Hidalgo,19.4249374,-99.2134442
2377,68527.13178294574,129.0,departamento,3.0,2.0,2.0, Roma Norte, Cuauhtémoc,19.4213841,-99.1690072
2378,44929.57746478873,71.0,departamento,2.0,2.0,1.0, Álamos, Benito Juárez,19.3974232,-99.1401075
2379,46667.25714285715,70.0,departamento,2.0,2.0,1.0, Valle Escondido, Tlalpan,19.278553579279727,-99.1413638150628
2380,74404.76190476191,168.0,departamento,3.0,3.0,3.0, Ampliación Granada, Miguel Hidalgo,19.4414677,-99.202496
2381,59285.71428571428,210.0,departamento,2.0,2.0,2.0, Bosques de las Lomas, Cuajimalpa de Morelos,19.3904162,-99.2550003
2382,51260.50420168067,119.0,departamento,2.0,2.0,2.0, Tizapan, Alvaro Obregón,19.336097,-99.1999919
2383,59451.21951219512,328.0,departamento,3.0,5.0,3.0, Jardines del Pedregal, Alvaro Obregón,19.3258825,-99.2012055
2384,136270.49180327868,488.0,departamento,3.0,3.0,4.0, Lomas de Chapultepec, Miguel Hidalgo,19.4130691,-99.2158808
2385,18437.5,320.0,departamento,2.0,2.0,2.0, Nápoles, Benito Juárez,19.3922632,-99.1804669
2386,55681.81818181818,88.0,departamento,2.0,2.0,2.0, Contadero, Cuajimalpa de Morelos,19.3507496,-99.2964888
2387,61450.28735632184,87.0,departamento,2.0,2.0,2.0, Roma Sur, Cuauhtémoc,19.4115632,-99.1605358
2388,22671.42857142857,70.0,departamento,3.0,1.0,1.0, Santa Bárbara, Azcapotzalco,19.4990287,-99.1764297
2389,66875.0,80.0,departamento,2.0,2.0,2.0, Nápoles, Benito Juárez,19.3943574,-99.1774462
2390,14434.285714285714,105.0,departamento,3.0,2.0,2.0, Lindavista, Gustavo A. Madero,19.496660504702863,-99.12493096527513
2391,21000.0,900.0,departamento,3.0,4.0,10.0, San Pedro Mártir, Tlalpan,19.2653837,-99.1754606
2392,47794.117647058825,68.0,departamento,1.0,1.0,1.0, Santa Cruz Atoyac, Benito Juárez,19.3672839,-99.1628635
2393,65423.72881355932,59.0,departamento,2.0,1.0,1.0, Roma Norte, Cuauhtémoc,19.4124711,-99.1562223
2394,56022.72727272727,132.0,departamento,3.0,2.0,4.0, Del Valle Centro, Benito Juárez,19.3878126,-99.1644052
2395,18433.179723502304,217.0,departamento,6.0,4.0,4.0, Aguilera, Azcapotzalco,19.4726482,-99.1531699
2396,46153.84615384616,819.0,departamento,4.0,5.0,4.0, Jardines del Pedregal, Alvaro Obregón,19.3081433,-99.200865
2397,79166.66666666667,120.0,departamento,2.0,2.0,2.0, Santa Fe Cuajimalpa, Cuajimalpa de Morelos,19.3588948996,-99.2710018158
2398,7142.857142857143,350.0,departamento,4.0,3.0,3.0, Polanco IV Sección, Miguel Hidalgo,19.4318149,-99.1940586
2399,46341.46341463415,123.0,departamento,3.0,3.0,1.0, Hipódromo Condesa, Cuauhtémoc,19.4095794,-99.1696113
2400,44303.79746835443,790.0,departamento,4.0,4.0,5.0, Jardines del Pedregal, Alvaro Obregón,19.3206033,-99.2099896
2401,69756.09756097561,205.0,departamento,3.0,4.0,2.0, Anzures, Miguel Hidalgo,19.4338919,-99.1807987
2402,18090.90909090909,550.0,departamento,7.0,6.0,4.0, Campestre Churubusco, Coyoacán,19.3430607,-99.1307637
2403,35766.42335766424,137.0,departamento,3.0,3.0,2.0, Olivar de los Padres, Alvaro Obregón,19.33400580334888,-99.23898532337031
2404,52820.51282051282,195.0,departamento,3.0,3.0,3.0, Jardines del Pedregal, Alvaro Obregón,19.365783,-99.227778
2405,60821.91780821918,73.0,departamento,1.0,1.0,1.0, Nochebuena, Benito Juárez,19.3805283,-99.1791474
2406,57221.34387351778,253.0,departamento,3.0,4.0,3.0, Olivar de los Padres, Alvaro Obregón,19.3423706,-99.2259618
2407,69230.76923076923,130.0,departamento,2.0,2.0,2.0, Fuentes del Pedregal, Tlalpan,19.3049221,-99.2085994
2408,45294.117647058825,85.0,departamento,2.0,2.0,2.0, Roma Sur, Cuauhtémoc,19.4115632,-99.1605358
2409,48387.096774193546,248.0,departamento,4.0,3.0,4.0, Del Valle Centro, Benito Juárez,19.3970855,-99.1704311
2410,52716.71428571428,98.0,departamento,2.0,2.0,2.0, Contadero, Cuajimalpa de Morelos,19.3509485,-99.2968082
2411,49075.38461538462,78.0,departamento,2.0,2.0,2.0, Portales, Benito Juárez,19.361596813862604,-99.14953046661915
2412,51574.52830188679,53.0,departamento,1.0,1.0,1.0, Portales, Benito Juárez,19.3708652,-99.1542525
2413,74875.0,800.0,departamento,4.0,4.0,6.0, Lomas de Vista Hermosa, Cuajimalpa de Morelos,19.3823741,-99.279016
2414,60885.60885608856,542.0,departamento,4.0,4.0,3.0, Polanco, Miguel Hidalgo,19.434735663479568,-99.19174786931153
2415,58256.88073394496,218.0,departamento,4.0,3.0,6.0, Clavería, Azcapotzalco,19.466673889844326,-99.17928192275389
2416,33552.63157894737,76.0,departamento,3.0,1.0,2.0, Tetelpan, Alvaro Obregón,19.3456206,-99.2121271
2417,27538.46153846154,65.0,departamento,2.0,2.0,1.0, Tacuba, Miguel Hidalgo,19.456528908698363,-99.19640242383475
2418,43396.22641509434,106.0,departamento,3.0,2.0,2.0, General Pedro María Anaya, Benito Juárez,19.3617727149,-99.1560689381
